source_package,target_package,WDS,DD,NWDS,FINAL_SCORE
org.odpi.openmetadata.contentpacks.core.base,org.odpi.openmetadata.frameworks.openmetadata.refdata,226,4,226.0,363.73296821010666
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.projects,225,4,225.0,362.1235302976726
org.odpi.openmetadata.frameworkservices.omf.client,org.odpi.openmetadata.frameworks.openmetadata.properties,186,6,186.0,361.93928772428825
org.odpi.openmetadata.frameworks.opengovernance.controls,org.odpi.openmetadata.frameworks.openmetadata.specificationproperties,174,7,174.0,361.8228282522914
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.designmodels,224,4,224.0,360.5140923852385
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.enums,260,3,260.0,360.43653389117156
org.odpi.openmetadata.contentpacks.core.core,org.odpi.openmetadata.frameworks.openmetadata.enums,260,3,260.0,360.43653389117156
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.security,223,4,223.0,358.90465447280434
org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,org.odpi.openmetadata.frameworks.auditlog,200,5,200.0,358.351893845611
org.odpi.openmetadata.viewservices.solutionarchitect.server,org.odpi.openmetadata.tokencontroller,222,4,222.0,357.29521656037025
org.odpi.openmetadata.samples.governanceactions.clinicaltrials,org.odpi.openmetadata.samples.governanceactions.ffdc,324,2,324.0,355.9503815284676
org.odpi.openmetadata.repositoryservices.archiveutilities,org.odpi.openmetadata.repositoryservices.connectors.stores.archivestore,162,8,162.0,355.9503815284676
org.odpi.openmetadata.frameworks.openmetadata.api,org.odpi.openmetadata.frameworks.openmetadata.ffdc,324,2,324.0,355.9503815284676
org.odpi.openmetadata.viewservices.solutionarchitect.server,org.odpi.openmetadata.frameworks.auditlog,221,4,221.0,355.68577864793616
org.odpi.openmetadata.viewservices.glossarymanager.server,org.odpi.openmetadata.commonservices.multitenant,256,3,256.0,354.891356446692
org.odpi.openmetadata.commonservices.generichandlers,org.odpi.openmetadata.frameworks.openmetadata.enums,198,5,198.0,354.7683749071549
org.odpi.openmetadata.viewservices.timekeeper.server,org.odpi.openmetadata.commonservices.multitenant,182,6,182.0,354.155647128067
org.odpi.openmetadata.platformservices.client,org.odpi.openmetadata.frameworks.openmetadata.ffdc,322,2,322.0,353.75315695113136
org.odpi.openmetadata.viewservices.assetmaker.server.spring,org.odpi.openmetadata.commonservices.ffdc.rest,253,3,253.0,350.7324733633323
org.odpi.openmetadata.viewservices.schemamaker.server,org.odpi.openmetadata.commonservices.multitenant,179,6,179.0,348.3179166809011
org.odpi.openmetadata.frameworkservices.omf.server.spring,org.odpi.openmetadata.frameworkservices.omf.server,216,4,216.0,347.63858908576566
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.tokencontroller,216,4,216.0,347.63858908576566
org.odpi.openmetadata.viewservices.actormanager.server.spring,org.odpi.openmetadata.viewservices.actormanager.server,216,4,216.0,347.63858908576566
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer,org.odpi.openmetadata.frameworks.auditlog,194,5,194.0,347.6013370302427
org.odpi.openmetadata.commonservices.multitenant,org.odpi.openmetadata.metadatasecurity.server,167,7,167.0,347.26673746053257
org.odpi.openmetadata.adminservices.classifier,org.odpi.openmetadata.adminservices.configuration.registration,178,6,178.0,346.3720065318457
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.frameworks.auditlog,215,4,215.0,346.02915117333157
org.odpi.openmetadata.engineservices.governanceaction.handlers,org.odpi.openmetadata.governanceservers.enginehostservices.admin,177,6,177.0,344.42609638279043
org.odpi.openmetadata.adapters.repositoryservices.postgres.repositoryconnector.schema,org.odpi.openmetadata.adapters.connectors.resource.jdbc.properties,177,6,177.0,344.42609638279043
org.odpi.openmetadata.frameworkservices.gaf.server,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,192,5,192.0,344.0178180917866
org.odpi.openmetadata.adminservices.server,org.odpi.openmetadata.adapters.repositoryservices,213,4,213.0,342.81027534846334
org.odpi.openmetadata.serveroperations.server,org.odpi.openmetadata.frameworks.auditlog,176,6,176.0,342.48018623373514
org.odpi.openmetadata.viewservices.communitymatters.server,org.odpi.openmetadata.commonservices.ffdc.rest,191,5,191.0,342.22605862255847
org.odpi.openmetadata.accessservices.governanceserver.fvt.duplicates,org.odpi.openmetadata.frameworks.openmetadata.properties,174,6,174.0,338.5883659356245
org.odpi.openmetadata.viewservices.collectionmanager.server,org.odpi.openmetadata.tokencontroller,210,4,210.0,337.98196161116107
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.contextevents,210,4,210.0,337.98196161116107
org.odpi.openmetadata.governanceservers.integrationdaemonservices.ffdc,org.odpi.openmetadata.frameworks.auditlog,210,4,210.0,337.98196161116107
org.odpi.openmetadata.viewservices.feedbackmanager.server,org.odpi.openmetadata.tokencontroller,210,4,210.0,337.98196161116107
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.tokencontroller,210,4,210.0,337.98196161116107
org.odpi.openmetadata.frameworkservices.omf.handlers,org.odpi.openmetadata.frameworks.openmetadata.ffdc,210,4,210.0,337.98196161116107
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.frameworks.auditlog,209,4,209.0,336.372523698727
org.odpi.openmetadata.viewservices.feedbackmanager.server,org.odpi.openmetadata.frameworks.auditlog,209,4,209.0,336.372523698727
org.odpi.openmetadata.viewservices.templatemanager.server,org.odpi.openmetadata.commonservices.ffdc,209,4,209.0,336.372523698727
org.odpi.openmetadata.viewservices.collectionmanager.server,org.odpi.openmetadata.frameworks.auditlog,209,4,209.0,336.372523698727
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,242,3,242.0,335.4832353910135
org.odpi.openmetadata.frameworkservices.omf.server,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,187,5,187.0,335.05902074564625
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestsurveys,org.odpi.openmetadata.adapters.connectors.resource.jdbc.properties,172,6,172.0,334.69654563751385
org.odpi.openmetadata.samples.governanceactions.clinicaltrials,org.odpi.openmetadata.frameworks.openmetadata.properties.surveyreports,207,4,207.0,333.15364787385874
org.odpi.openmetadata.adapters.connectors.integration.openlineage,org.odpi.openmetadata.frameworks.integration.connectors,206,4,206.0,331.54420996142466
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform.catalog,org.odpi.openmetadata.frameworks.integration.connectors,206,4,206.0,331.54420996142466
org.odpi.openmetadata.viewservices.actionauthor.server,org.odpi.openmetadata.commonservices.ffdc.rest,185,5,185.0,331.47550180719014
org.odpi.openmetadata.samples.governanceactions.clinicaltrials,org.odpi.openmetadata.frameworks.openmetadata.refdata,170,6,170.0,330.80472533940326
org.odpi.openmetadata.adapters.repositoryservices.postgres.repositoryconnector.mappers,org.odpi.openmetadata.repositoryservices.ffdc.exception,205,4,205.0,329.93477204899057
org.odpi.openmetadata.samples.archiveutilities.businesssystems,org.odpi.openmetadata.frameworks.openmetadata.types,300,2,300.0,329.58368660043294
org.odpi.openmetadata.adapters.connectors.apacheatlas.integration.modules,org.odpi.openmetadata.adapters.connectors.apacheatlas.integration.ffdc,300,2,300.0,329.58368660043294
org.odpi.openmetadata.commonservices.repositoryhandler,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore,169,6,169.0,328.8588151903479
org.odpi.openmetadata.adapters.connectors.governanceactions.stewardship,org.odpi.openmetadata.frameworks.openmetadata.properties,169,6,169.0,328.8588151903479
org.odpi.openmetadata.frameworkservices.omf.client,org.odpi.openmetadata.frameworks.openmetadata.client,204,4,204.0,328.3253341365565
org.odpi.openmetadata.adapters.connectors.apacheatlas.integration.modules,org.odpi.openmetadata.frameworks.openmetadata.search,204,4,204.0,328.3253341365565
org.odpi.openmetadata.samples.archiveutilities.governanceprogram,org.odpi.openmetadata.samples.archiveutilities,204,4,204.0,328.3253341365565
org.odpi.openmetadata.governanceservers.integrationdaemonservices.server,org.odpi.openmetadata.frameworks.openmetadata.ffdc,183,5,183.0,327.89198286873403
org.odpi.openmetadata.commonservices.generichandlers,org.odpi.openmetadata.frameworks.openmetadata.properties,168,6,168.0,326.9129050412926
org.odpi.openmetadata.frameworks.openmetadata.handlers,org.odpi.openmetadata.frameworks.openmetadata.mermaid,182,5,182.0,326.100223399506
org.odpi.openmetadata.adapters.connectors.postgres.survey,org.odpi.openmetadata.frameworks.openmetadata.properties.surveyreports,167,6,167.0,324.9669948922373
org.odpi.openmetadata.governanceservers.integrationdaemonservices.client,org.odpi.openmetadata.commonservices.ffdc.rest,155,7,155.0,322.3134389603745
org.odpi.openmetadata.adapters.connectors.surveyaction.extractors,org.odpi.openmetadata.frameworks.openmetadata.fileclassifier,179,5,179.0,320.7249449918218
org.odpi.openmetadata.adapters.connectors,org.odpi.openmetadata.frameworks.openmetadata.definitions,154,7,154.0,320.2339974186947
org.odpi.openmetadata.frameworks.openmetadata.filelistener,org.odpi.openmetadata.frameworks.openmetadata.ffdc,178,5,178.0,318.93318552259376
org.odpi.openmetadata.viewservices.securityofficer.server,org.odpi.openmetadata.commonservices.ffdc,197,4,197.0,317.05926874951774
org.odpi.openmetadata.metadatasecurity.accessconnector,org.odpi.openmetadata.frameworks.connectors,197,4,197.0,317.05926874951774
org.odpi.openmetadata.adapters.connectors.unitycatalog.resource,org.odpi.openmetadata.adapters.connectors.unitycatalog.resource.rest,197,4,197.0,317.05926874951774
org.odpi.openmetadata.engineservices.repositorygovernance.handlers,org.odpi.openmetadata.governanceservers.enginehostservices.admin,152,7,152.0,316.07511433533506
org.odpi.openmetadata.serveroperations.server,org.odpi.openmetadata.repositoryservices.admin,152,7,152.0,316.07511433533506
org.odpi.openmetadata.viewservices.datadiscovery.server,org.odpi.openmetadata.commonservices.multitenant,228,3,228.0,316.07511433533506
org.odpi.openmetadata.adapters.connectors.governanceactions.remediation,org.odpi.openmetadata.frameworks.connectors.properties.beans,176,5,176.0,315.34966658413765
org.odpi.openmetadata.engineservices.repositorygovernance.handlers,org.odpi.openmetadata.repositoryservices.clients,162,6,162.0,315.23744414696074
org.odpi.openmetadata.adapters.connectors.apacheatlas.survey,org.odpi.openmetadata.frameworks.openmetadata.properties.surveyreports,175,5,175.0,313.5579071149096
org.odpi.openmetadata.platformchassis.springboot,org.odpi.openmetadata.frameworks.connectors.properties.beans,175,5,175.0,313.5579071149096
org.odpi.openmetadata.samples.archiveutilities.types,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.typedefs,161,6,161.0,313.29153399790545
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.adapters.connectors.postgres.controls,225,3,225.0,311.9162312519754
org.odpi.openmetadata.frameworks.integration.connectors,org.odpi.openmetadata.frameworks.connectors.ffdc,174,5,174.0,311.76614764568154
org.odpi.openmetadata.adapters.connectors.apacheatlas.survey,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,174,5,174.0,311.76614764568154
org.odpi.openmetadata.frameworks.connectors,org.odpi.openmetadata.frameworks.openmetadata.ffdc,193,4,193.0,310.62151709978133
org.odpi.openmetadata.samples.governanceactions.clinicaltrials,org.odpi.openmetadata.frameworks.opengovernance.properties,224,3,224.0,310.5299368908555
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.search,173,5,173.0,309.9743881764535
org.odpi.openmetadata.adapters.connectors.subscriptions,org.odpi.openmetadata.frameworks.openmetadata.specificationproperties,149,7,149.0,309.83678971029553
org.odpi.openmetadata.adapters.connectors.jacquard.tabulardatasets.openmetadatatypes,org.odpi.openmetadata.frameworks.openmetadata.properties,159,6,159.0,309.3997136997948
org.odpi.openmetadata.viewservices.datadesigner.server.spring,org.odpi.openmetadata.commonservices.ffdc.rest,223,3,223.0,309.1436425297356
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.adapters.connectors.unitycatalog.controls,192,4,192.0,309.01207918734724
org.odpi.openmetadata.frameworkservices.omf.rest,org.odpi.openmetadata.frameworks.openmetadata.properties,158,6,158.0,307.4538035507395
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes,191,4,191.0,307.40264127491315
org.odpi.openmetadata.frameworks.openmetadata.properties.governance,org.odpi.openmetadata.frameworks.openmetadata.types,279,2,279.0,306.51282853840263
org.odpi.openmetadata.adminservices.configuration.properties,org.odpi.openmetadata.frameworks.connectors.properties.beans,171,5,171.0,306.3908692379974
org.odpi.openmetadata.governanceservers.enginehostservices.ffdc,org.odpi.openmetadata.frameworks.auditlog,190,4,190.0,305.79320336247906
org.odpi.openmetadata.frameworks.openmetadata.controls,org.odpi.openmetadata.frameworks.openmetadata.specificationproperties,147,7,147.0,305.67790662693585
org.odpi.openmetadata.adapters.connectors.subscriptions,org.odpi.openmetadata.frameworks.openmetadata.properties,157,6,157.0,305.50789340168416
org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.utilities,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties,220,3,220.0,304.9847594463759
org.odpi.openmetadata.viewservices.communitymatters.server,org.odpi.openmetadata.commonservices.ffdc,189,4,189.0,304.183765450045
org.odpi.openmetadata.viewservices.runtimemanager.server,org.odpi.openmetadata.frameworks.connectors.client,189,4,189.0,304.183765450045
org.odpi.openmetadata.engineservices.surveyaction.handlers,org.odpi.openmetadata.frameworks.opensurvey,146,7,146.0,303.598465085256
org.odpi.openmetadata.metadatasecurity.accessconnector,org.odpi.openmetadata.metadatasecurity.properties,156,6,156.0,303.56198325262886
org.odpi.openmetadata.repositoryservices.rest.server,org.odpi.openmetadata.frameworks.openmetadata.ffdc,156,6,156.0,303.56198325262886
org.odpi.openmetadata.frameworks.openmetadata.properties.assets.filesandfolders,org.odpi.openmetadata.frameworks.openmetadata.properties.assets,188,4,188.0,302.5743275376108
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.enums,218,3,218.0,302.2121707241362
org.odpi.openmetadata.viewservices.locationarena.server,org.odpi.openmetadata.frameworks.openmetadata.handlers,155,6,155.0,301.61607310357357
org.odpi.openmetadata.samples.archiveutilities.governanceprogram,org.odpi.openmetadata.frameworks.openmetadata.refdata,155,6,155.0,301.61607310357357
org.odpi.openmetadata.viewservices.automatedcuration.server,org.odpi.openmetadata.frameworkservices.gaf.rest,155,6,155.0,301.61607310357357
